,id,curr_liv_pref,age,mv,compul_edu_urban,compul_edu_ctype,compul_edu_pref,q3,q4_1,q4_2,q5,curr_job,curr_job_yrs,q9_1,q9_2,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_7,q10_8,q10_9,q11,q12,q13,q14,q14sq1,q14sq2,q14sq3,q14sq4,q15,q16,q16sq1_1,q16sq1_2,q16sq2,q16sq3,q16sq4,q17,q17sq1_1,q17sq1_2,q17sq1_3,q17sq1_4,q17sq1_5,q17sq1_6,q17sq1_7,q17sq1_8,q17sq2_1,q17sq2_2,q17sq2_3,q17sq2_4,q17sq2_5,q17sq2_6,q17sq2_7,q17sq2_8,q17sq2_9,q18,q19,fin_edu_deg,fin_edu_hs_maj,fin_edu_clg_maj,fin_edu_pref,fin_edu_course,fin_edu_grad,fin_edu_e_age,voc,q23sq1_1,q23sq1_2,q23sq1_3,q23sq1_4,q23sq1_5,q23sq1_6,q23sq1_7,q23sq1_8,q23sq2,q23sq3,marr,marr_age,sep_age,remarr_age,num_kids,birth_age_1st,birth_age_last,q28_4,q28_5,q29_1,q29_2,q29_3,q29_4,q29_5,q30_1,q30_2,q30_3,q30_4,q31_1,q31_2,q31_3,q31_4,q31_5,q32,q32sq,q33a,q33b,q33c,q33d,q33e,q34,q34sq,q35_1,q35_2,q35_3,q36,hus_fin_edu,hus_marr_emp_pos,q38_1_3,hus_marr_ind_maj,hus_marr_ind_min,hus_marr_pos,hus_marr_f_size,hus_curr_emp_pos,q38_2_3,hus_curr_ind_maj,hus_curr_ind_min,hus_curr_pos,hus_curr_f_size,farther_edu,mother_edu,fam_size,q41sq_1,q41sq_2,q41sq_3,q41sq_4,q41sq_5,q41sq_6,inc_hh,inc_hh_100k,inc_ind_y_n,inc_ind,inc_ind_100k,inc_hus_100k,q44_1,curr_card_no,curr_frm_id,curr_emp_pos,curr_ind,curr_ind_maj,curr_ind_min,curr_work_hour,curr_work_day,curr_pos,curr_f_sz,curr_cmmt_time,curr_chnl,curr_s_age,curr_e_age,last_card_no,last_frm_id,last_emp_pos,last_ind,last_ind_maj,last_ind_min,last_work_hour,last_work_day,last_pos,last_f_sz,last_cmmt_time,last_chnl,last_s_age,last_e_age,saishu_11,init_firm_id,init_emp_pos,init_ind,init_ind_maj,init_ind_min,init_work_hour,init_work_day,init_pos,init_f_sz,init_cmmt_time,init_chnl,init_s_age,init_e_age,init_chng_rsn,1st_firm_id,1st_emp_pos,1st_ind,1st_ind_maj,1st_ind_min,1st_work_hour,1st_work_day,1st_pos,1st_f_sz,1st_cmmt_time,1st_chnl,1st_s_age,1st_e_age,1st_chng_rsn,2nd_firm_id,2nd_emp_pos,2nd_ind,2nd_ind_maj,2nd_ind_min,2nd_work_hour,2nd_work_day,2nd_pos,2nd_f_sz,2nd_cmmt_time,2nd_chnl,2nd_s_age,2nd_e_age,2nd_chng_rsn,3rd_firm_id,3rd_emp_pos,3rd_ind,3rd_ind_maj,3rd_ind_min,3rd_work_hour,3rd_work_day,3rd_pos,3rd_f_sz,3rd_cmmt_time,3rd_chnl,3rd_s_age,3rd_e_age,3rd_chng_rsn,4th_firm_id,4th_emp_pos,4th_ind,4th_ind_maj,4th_ind_min,4th_work_hour,4th_work_day,4th_pos,4th_f_sz,4th_cmmt_time,4th_chnl,4th_s_age,4th_e_age,4th_chng_rsn,5th_firm_id,5th_emp_pos,5th_ind,5th_ind_maj,5th_ind_min,5th_work_hour,5th_work_day,5th_pos,5th_f_sz,5th_cmmt_time,5th_chnl,5th_s_age,5th_e_age,5th_chng_rsn,6th_firm_id,6th_emp_pos,6th_ind,6th_ind_maj,6th_ind_min,6th_work_hour,6th_work_day,6th_pos,6th_f_sz,6th_cmmt_time,6th_chnl,6th_s_age,6th_e_age,6th_chng_rsn,7th_firm_id,7th_emp_pos,7th_ind,7th_ind_maj,7th_ind_min,7th_work_hour,7th_work_day,7th_pos,7th_f_sz,7th_cmmt_time,7th_chnl,7th_s_age,7th_e_age,7th_chng_rsn,8th_firm_id,8th_emp_pos,8th_ind,8th_ind_maj,8th_ind_min,8th_work_hour,8th_work_day,8th_pos,8th_f_sz,8th_cmmt_time,8th_chnl,8th_s_age,8th_e_age,8th_chng_rsn,9th_firm_id,9th_emp_pos,9th_ind,9th_ind_maj,9th_ind_min,9th_work_hour,9th_work_day,9th_pos,9th_f_sz,9th_cmmt_time,9th_chnl,9th_s_age,9th_e_age,9th_chng_rsn,10th_firm_id,10th_emp_pos,10th_ind,10th_ind_maj,10th_ind_min,10th_work_hour,10th_work_day,10th_pos,10th_f_sz,10th_cmmt_time,10th_chnl,10th_s_age,10th_e_age,10th_chng_rsn,lifestage_1,lifestage_2,lifestage_3,lifestage_4_1,lifestage_4_2,lifestage_5,chrt
1713,1714,26,62,1,1,1,26,3,99,999,3,1,13,1,4,1,3,4,4,2,2,3,4,4,5,4,2,3,98,8,8,98,6,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,3,8,98,26,1,2,14,2,8,8,8,8,8,8,8,8,8,8,2,24,98,98,2,26,32,54,59,2,3,2,2,4,2,2,3,3,5,5,5,5,5,0,8,3,2,3,3,3,2,8,1,1,1,3,2,2,37,8,131,1,5,1,45,4,66,8,1,1,1,2,1,0,0,0,0,0,6,0,1,2,0,5,0,8,3,4,45,4,66,10,7,8,1,1,7,50,62, , , , , , , , , , , , , , , ,1,2,21,8,164,10,6,1,3,4,1,16,18,2,98,6,12,97,997,98,8,8,98,8,98,18,19,98,2,2,21,8,162,99,9,1,3,5,2,19,23,4,98,6,12,97,997,98,8,8,98,8,98,23,50,98,3,4,45,4,66,10,7,8,1,1,7,50,62,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,0,98,1921
1714,1715,26,45,1,1,1,26,7,1,20,2,1,5,1,5,2,2,3,2,3,3,4,3,4,4,3,1,2,9,1,2,3,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,6,8,98,26,1,1,16,2,8,8,8,8,8,8,8,8,8,8,2,24,98,98,2,29,33,80,80,1,4,2,1,4,4,2,3,4,1,2,2,3,1,0,8,5,5,5,5,5,5,9,1,1,2,5,7,2,15,8,226,1,2,2,15,8,226,2,6,2,3,4,1,1,0,0,0,0,7,0,1,2,0,6,0,6,2,3,49,3,55,4,6,1,4,2,5,40,45, , , , , , , , , , , , , , , ,1,2,21,8,162,8,6,1,4,5,4,17,29,5,98,6,12,97,997,98,8,8,98,8,98,29,40,98,2,3,49,3,55,4,6,1,4,2,5,40,45,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3,4,0,98,1938
1715,1716,26,34,2,1,2,23,6,4,66,3,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,1,1,3,9,2,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,6,8,98,23,1,1,15,2,8,8,8,8,8,8,8,8,8,8,2,23,98,98,2,24,32,80,80,2,3,3,2,3,2,2,2,2,5,5,5,5,5,1,1,8,8,8,8,8,2,8,2,1,2,3,8,2,99,3,54,3,3,2,99,2,50,4,3,1,1,4,1,1,0,0,0,0,6,0,2,98,0,6,0, , , , , , , , , , , , , , ,4,1,2,45,4,66,8,6,1,2,3,2,15,22,4,1,2,45,4,66,8,6,1,2,3,2,15,22,4,98,6,12,97,997,98,8,8,98,8,98,22,34,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,7,8,8,98,1949
1716,1717,26,47,1,1,1,26,3,1,292,2,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,1,4,1,99,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,99,8,98,99,9,9,99,9,8,8,8,8,8,8,8,8,8,8,2,24,98,98,2,25,28,80,80,9,9,9,9,9,1,2,9,9,2,2,2,4,1,0,8,3,3,4,4,2,5,5,1,2,1,3,7,9,12,98,998,8,98,9,12,98,998,8,98,1,3,4,1,1,0,0,0,0,6,0,2,98,0,6,0, , , , , , , , , , , , , , ,4,1,2,40,3,54,8,6,1,4,1,1,20,25,4,1,2,40,3,54,8,6,1,4,1,1,20,25,4,98,6,12,97,997,98,8,8,98,8,98,25,47,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3,7,0,98,1936
1717,1718,26,46,1,1,1,26,6,99,999,3,1,5,1,99,2,2,2,9,2,2,9,9,1,1,1,2,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,6,8,98,26,1,1,15,2,8,8,8,8,8,8,8,8,8,8,2,99,98,98,2,27,29,80,80,2,4,2,3,3,5,5,5,5,5,5,5,5,5,0,8,9,9,9,9,9,5,9,2,2,3,3,8,1,82,8,239,8,2,1,82,8,239,8,3,1,1,4,1,1,0,0,0,0,9,0,1,3,0,7,0,5,2,2,82,3,55,9,6,1,3,6,4,40,46, , , , , , , , , , , , , , , ,1,3,25,3,55,8,6,1,2,2,5,37,40,8,2,2,82,3,55,9,6,1,3,6,4,40,46,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,7,4,0,98,1937
1718,1719,26,62,2,2,8,26,3,99,999,3,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,2,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,8,98,26,1,1,14,1,0,0,1,0,0,0,0,0,1,3,2,23,98,98,2,25,27,45,59,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0,8,4,4,4,4,4,2,8,2,9,9,5,4,1,1,5,75,8,1,1,1,5,75,8,1,2,2,3,1,1,0,0,0,0,99,0,2,98,0,99,0, , , , , , , , , , , , , , ,4,1,2,88,1,20,9,7,1,99,3,1,17,20,4,1,2,88,1,20,9,7,1,99,3,1,17,20,4,98,6,12,97,997,98,8,8,98,8,98,20,62,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,7,7,0,98,1921
1719,1720,26,46,2,2,8,26,6,99,999,1,1,2,1,5,2,4,2,2,1,4,4,4,4,2,1,2,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,6,8,98,26,1,1,15,2,8,8,8,8,8,8,8,8,8,8,2,23,98,98,3,24,32,45,80,2,4,2,3,4,1,4,2,4,5,5,5,5,5,0,8,1,4,3,4,4,1,8,1,2,3,5,7,2,84,4,66,1,99,2,40,8,260,1,3,1,1,6,1,1,1,0,0,0,99,0,1,3,0,99,0,8,3,2,21,8,162,7,6,1,4,2,1,45,46, , , , , , , , , , , , , , , ,1,2,20,8,149,8,6,1,8,1,5,15,22,4,98,6,12,97,997,98,8,8,98,8,98,22,30,98,2,5,12,8,162,5,5,8,1,8,7,30,32,14,98,6,12,97,997,98,8,8,98,8,98,32,45,98,3,2,21,8,162,7,6,1,4,2,1,45,46,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,7,7,0,45,1937
1720,1721,26,48,1,1,3,26,6,99,999,1,1,7,1,5,3,3,3,3,1,4,2,4,4,4,2,2,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,6,8,98,26,1,1,15,2,8,8,8,8,8,8,8,8,8,8,2,24,98,98,2,25,27,44,47,1,4,2,2,4,5,5,5,5,5,5,5,5,5,0,8,5,5,5,5,5,5,1,1,4,3,5,4,1,15,8,220,8,1,2,62,8,255,2,4,2,2,5,9,9,9,9,9,9,5,0,1,2,0,4,0,8,3,2,15,8,260,8,6,1,4,3,1,41,48, , , , , , , , , , , , , , , ,1,2,20,8,149,8,6,1,99,1,1,15,22,4,98,6,12,97,997,98,8,8,98,8,98,22,29,98,2,5,12,8,162,6,7,8,1,8,7,29,40,9,98,6,12,97,997,98,8,8,98,8,98,40,41,98,3,2,15,8,260,8,6,1,4,3,1,41,48,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,7,1,0,41,1935
1721,1722,26,54,1,1,3,26,2,99,999,1,1,6,1,8,1,3,3,3,2,4,3,4,1,2,1,1,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,2,8,98,26,1,1,14,1,0,0,0,0,0,1,0,0,1,3,4,23,40,98,3,25,29,43,47,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,8,5,5,5,5,5,2,8,1,2,1,5,98,8,12,98,998,8,98,8,12,98,998,8,98,2,2,2,0,1,0,0,0,0,99,0,1,3,0,98,0,6,3,2,15,8,260,8,6,1,4,2,1,48,54, , , , , , , , , , , , , , , ,1,2,22,3,54,8,6,1,5,5,1,14,16,2,2,1,1,5,75,8,7,8,1,9,7,16,48,8,3,2,15,8,260,8,6,1,4,2,1,48,54,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,0,98,1929
1722,1723,26,66,1,1,3,26,99,8,289,3,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,2,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,1,1,8,98,26,1,1,14,2,8,8,8,8,8,8,8,8,8,8,2,24,98,98,4,25,33,43,51,2,4,4,1,4,1,3,4,2,5,5,5,5,5,0,8,4,3,2,3,2,4,7,3,1,9,3,1,1,1,5,75,8,1,1,1,5,75,8,1,1,1,5,1,1,0,0,0,0,99,0,1,2,0,99,0, , , , , , , , , , , , , , ,4,1,2,20,8,149,8,6,1,8,1,6,14,22,4,1,2,20,8,149,8,6,1,8,1,6,14,22,4,98,6,12,97,997,98,8,8,98,8,98,22,66,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,7,7,0,98,1917
1723,1724,26,56,1,1,3,26,1,5,75,3,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,1,1,3,10,3,6,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,1,8,98,26,1,1,14,1,0,0,0,0,0,0,1,0,1,4,2,22,98,98,2,23,28,42,47,2,4,3,1,4,5,5,5,5,5,5,5,5,5,0,8,3,4,4,3,2,2,8,2,1,2,4,1,1,1,5,75,8,1,1,1,5,75,8,1,1,1,6,1,1,0,0,0,0,99,0,1,1,0,4,0, , , , , , , , , , , , , , ,6,2,2,21,8,162,8,6,1,3,2,1,46,51,99,1,2,20,8,158,8,6,1,4,1,2,14,17,14,98,6,12,97,997,98,8,8,98,8,98,17,46,98,2,2,21,8,162,8,6,1,3,2,1,46,51,99,98,6,12,97,997,98,8,8,98,8,98,51,56,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,7,7,0,46,1927
1724,1725,26,56,1,1,3,26,2,99,999,1,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,2,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,1,2,8,98,26,1,1,14,2,8,8,8,8,8,8,8,8,8,8,2,20,98,98,2,21,24,39,42,2,1,3,1,4,5,5,5,5,5,5,5,5,5,0,8,4,4,1,3,2,5,9,1,9,9,9,2,2,60,8,227,9,99,1,1,5,75,8,1,11,1,2,1,0,0,0,0,0,99,0,2,98,0,99,0, , , , , , , , , , , , , , ,5,2,5,12,8,160,5,3,8,1,8,7,47,50,9,1,5,12,8,154,6,7,8,1,8,7,37,47,2,2,5,12,8,160,5,3,8,1,8,7,47,50,9,98,6,12,97,997,98,8,8,98,8,98,50,56,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,7,7,0,37,1927
1725,1726,26,41,2,2,8,26,9,1,292,3,1,19,4,8,1,2,1,1,1,1,1,2,1,3,1,4,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,7,4,98,26,2,1,19,2,8,8,8,8,8,8,8,8,8,8,2,22,98,98,3,23,33,80,80,1,4,2,2,4,4,4,4,4,4,4,4,4,4,0,8,5,5,5,5,5,4,3,3,1,1,3,8,1,31,2,48,8,4,1,31,2,48,8,4,4,3,7,1,1,1,1,0,0,13,0,1,7,0,7,0,7,3,2,67,8,131,8,6,1,5,6,5,21,41, , , , , , , , , , , , , , , ,1,2,20,8,158,8,6,1,6,1,3,18,19,11,2,2,84,3,54,8,6,1,3,3,1,19,20,99,98,6,12,97,997,98,8,8,98,8,98,20,21,98,3,2,67,8,131,8,6,1,5,6,5,21,41,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,0,98,1942
1726,1727,26,41,2,2,8,26,99,1,44,2,1,20,2,1,9,3,3,3,3,3,3,3,3,2,3,2,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,99,8,98,26,1,1,19,1,0,0,0,0,0,0,1,0,1,2,2,25,98,98,1,28,28,80,80,4,4,4,4,4,4,4,4,4,2,2,2,4,2,0,8,5,5,5,5,5,5,3,3,1,3,5,8,1,20,1,37,8,2,2,20,1,37,1,4,99,1,3,1,1,0,0,0,0,12,0,1,2,0,11,0,4,1,5,12,8,160,5,5,8,1,8,7,22,41, , , , , , , , , , , , , , , ,1,5,12,8,160,5,5,8,1,8,7,22,41,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,0,98,1942
1727,1728,26,65,2,2,8,41,3,1,28,3,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,2,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,2,3,8,98,41,1,1,17,2,8,8,8,8,8,8,8,8,8,8,2,22,98,98,4,25,36,59,61,3,2,2,3,4,5,5,5,5,5,5,5,5,5,0,8,4,4,4,4,2,5,7,1,1,1,3,3,2,36,8,138,1,8,5,12,97,997,8,98,1,1,2,1,0,0,0,0,0,5,0,2,98,0,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,7,7,0,98,1918
1728,1729,26,43,1,1,3,26,7,99,999,1,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,1,4,2,1,2,6,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,7,3,98,26,1,1,18,2,8,8,8,8,8,8,8,8,8,8,2,22,98,98,2,24,27,80,80,2,4,4,4,4,4,4,4,4,1,4,4,4,4,0,8,1,1,4,4,4,5,3,1,1,1,3,8,2,34,3,55,1,7,2,34,3,55,1,7,2,3,4,1,1,0,0,0,0,9,0,1,1,0,9,0, , , , , , , , , , , , , , ,7,3,3,49,3,55,3,1,1,2,2,1,42,43,10,1,2,21,3,54,8,6,1,4,4,3,18,20,10,2,2,34,3,54,8,6,1,7,4,5,20,24,5,98,6,12,97,997,98,8,8,98,8,98,24,42,98,3,3,49,3,55,3,1,1,2,2,1,42,43,10,98,6,12,97,997,98,8,8,98,8,98,43,43,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3,7,0,42,1940
1729,1730,26,51,2,2,8,25,3,99,999,1,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,1,1,5,7,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,2,2,8,98,25,1,1,15,2,8,8,8,8,8,8,8,8,8,8,2,20,98,98,3,21,27,40,46,4,4,4,4,1,5,5,5,5,5,5,5,5,5,0,8,3,3,4,3,2,3,8,1,1,1,3,2,2,99,99,999,9,99,5,12,97,997,8,98,1,1,4,1,1,0,0,0,0,9,0,2,98,0,9,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,7,7,0,98,1932
1730,1731,26,43,2,2,8,22,7,1,20,3,1,10,2,8,2,9,1,4,1,2,1,4,9,4,2,7,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,7,3,98,22,1,1,18,1,0,0,0,0,0,0,1,0,1,9,2,23,98,98,2,25,30,80,80,1,4,1,1,4,1,1,4,4,5,5,5,5,5,0,8,5,5,5,5,5,4,3,2,1,2,5,5,2,22,4,70,6,99,2,22,2,50,5,5,99,99,5,1,1,0,1,0,0,99,0,1,99,0,99,0,6,2,5,12,8,164,99,5,8,1,8,7,33,43, , , , , , , , , , , , , , , ,1,2,20,8,153,8,6,1,6,4,1,18,23,4,98,6,12,97,997,98,8,8,98,8,98,23,33,98,2,5,12,8,164,99,5,8,1,8,7,33,43,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,7,1,0,98,1940
1731,1732,26,57,2,1,1,26,3,3,55,3,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,1,2,9,2,3,6,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,3,8,98,26,1,1,17,2,8,8,8,8,8,8,8,8,8,8,2,24,98,98,1,25,25,46,46,1,4,4,4,4,5,5,5,5,5,5,5,5,5,0,8,5,5,5,5,5,5,1,1,1,1,3,4,2,98,9,262,2,9,2,86,3,54,2,2,6,3,3,1,1,0,0,0,0,99,0,2,98,0,99,0, , , , , , , , , , , , , , ,6,2,5,12,8,160,6,7,8,1,8,7,27,45,9,1,2,50,3,55,8,6,1,8,4,2,17,20,14,98,6,12,97,997,98,8,8,98,8,98,20,27,98,2,5,12,8,160,6,7,8,1,8,7,27,45,9,98,6,12,97,997,98,8,8,98,8,98,45,57,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,7,1,0,98,1926
1732,1733,26,68,1,2,8,26,4,99,999,1,2,98,98,98,8,8,8,8,8,8,8,8,8,8,8,98,8,98,8,8,98,98,2,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,2,3,8,98,26,1,1,17,2,8,8,8,8,8,8,8,8,8,8,2,20,98,98,5,22,33,45,61,4,4,4,4,1,5,5,5,5,5,5,5,5,5,0,8,4,1,4,4,1,2,8,1,1,9,9,3,2,91,1,28,1,9,5,12,97,997,8,98,3,99,6,1,1,0,0,0,0,21,110,1,1,0,8,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,7,7,0,98,1915
1733,1734,26,58,2,1,1,26,2,99,999,1,1,35,9,99,4,4,4,4,4,4,4,4,4,7,2,8,1,98,8,8,98,98,8,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,1,2,8,98,26,1,1,14,2,8,8,8,8,8,8,8,8,8,8,2,23,98,98,3,24,31,54,80,2,4,4,4,4,5,5,5,5,4,4,4,4,4,0,8,5,5,5,5,5,1,8,3,1,1,3,2,1,1,5,75,8,1,1,1,5,75,8,1,99,1,3,1,1,0,0,0,0,9,0,9,98,0,5,0,6,2,4,1,5,75,8,6,8,1,1,7,23,58, , , , , , , , , , , , , , , ,1,2,36,3,54,8,6,1,8,5,5,19,21,14,98,6,12,97,997,98,8,8,98,8,98,21,23,98,2,4,1,5,75,8,6,8,1,1,7,23,58,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,0,98,1925
